Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,
SID20144210,Sem_2,48,87,62,98,97,48,54,,,,,,
SID20144224,Sem_2,84,83,72,76,40,62,85,,,,,,
SID20144243,Sem_2,57,76,82,50,52,75,52,,,,,,
SID20144263,Sem_2,91,86,75,81,84,80,86,,,,,,
SID20144286,Sem_2,74,78,91,96,78,41,60,,,,,,
SID20144302,Sem_2,40,63,58,43,70,92,47,,,,,,
SID20144353,Sem_2,61,82,41,48,49,86,71,,,,,,
SID20144361,Sem_2,99,44,99,65,98,66,70,,,,,,
SID20144373,Sem_2,80,54,85,62,79,79,76,,,,,,
SID20144380,Sem_2,75,58,62,41,66,47,88,,,,,,
SID20144387,Sem_2,41,98,70,92,,67,65,,,,,,
SID20144411,Sem_2,98,59,86,67,53,79,91,,,,,,
SID20144427,Sem_2,99,40,88,42,44,40,65,,,,,,
SID20144440,Sem_2,66,46,86,71,49,90,,,,,,,
SID20144461,Sem_2,64,47,56,53,91,44,69,,,,,,
SID20144484,Sem_2,78,88,56,74,82,55,83,,,,,,
SID20144485,Sem_2,63,69,98,28,40,72,73,,,,,,
SID20144513,Sem_2,94,70,56,80,72,67,44,,,,,,
SID20144524,Sem_2,64,100,86,77,45,73,53,,,,,,
SID20144566,Sem_2,86,77,,47,52,85,52,,,,,,
SID20144568,Sem_2,,96,91,69,48,58,100,,,,,,
SID20144569,Sem_2,99,44,59,63,97,61,87,,,,,,
SID20144571,Sem_2,82,78,60,44,83,60,69,,,,,,
SID20144608,Sem_2,48,64,45,88,75,46,43,,,,,,
SID20144610,Sem_2,90,45,51,98,49,66,61,,,,,,
SID20144620,Sem_2,46,56,73,96,52,83,41,,,,,,
SID20144639,Sem_2,66,73,85,78,51,54,48,,,,,,
SID20144670,Sem_2,44,61,50,63,29,47,43,,,,,,
SID20144674,Sem_2,70,46,72,57,57,61,96,,,,,,
SID20144691,Sem_2,64,97,47,78,64,69,73,,,,,,
SID20144696,Sem_2,50,83,46,95,56,89,86,,,,,,
SID20144705,Sem_2,,58,92,55,86,61,58,,,,,,
SID20144720,Sem_2,80,45,60,72,100,56,58,,,,,,
SID20144729,Sem_2,67,54,77,60,73,54,71,,,,,,
SID20144748,Sem_2,92,55,63,42,74,76,49,,,,,,
SID20144760,Sem_2,41,61,50,53,97,60,82,,,,,,
SID20144764,Sem_2,87,62,65,71,97,49,75,,,,,,
SID20144766,Sem_2,75,59,57,71,82,21,54,,,,,,
SID20144802,Sem_2,90,94,53,78,43,61,84,,,,,,
SID20144831,Sem_2,80,44,64,87,52,95,77,,,,,,
SID20144860,Sem_2,71,76,81,47,77,80,49,,,,,,
SID20144863,Sem_2,62,99,62,84,60,94,65,,,,,,
SID20144878,Sem_2,92,99,76,55,76,46,95,,,,,,
SID20144885,Sem_2,86,50,68,43,97,90,41,,,,,,
SID20144887,Sem_2,47,97,77,61,82,61,73,,,,,,
SID20144894,Sem_2,95,40,41,76,48,58,45,,,,,,
SID20144956,Sem_2,95,100,41,47,76,55,92,,,,,,
SID20144962,Sem_2,59,63,51,65,70,72,84,,,,,,
SID20144963,Sem_2,45,95,92,100,79,79,97,,,,,,
SID20144986,Sem_2,59,45,55,24,41,77,99,,,,,,
SID20144989,Sem_2,76,100,58,42,55,69,40,,,,,,
SID20145033,Sem_2,81,54,60,68,46,58,51,,,,,,
SID20145059,Sem_2,55,61,98,97,91,52,55,,,,,,
SID20145061,Sem_2,72,51,97,80,93,61,73,,,,,,
SID20145082,Sem_2,73,48,82,45,47,66,64,,,,,,
SID20145118,Sem_2,76,86,57,82,28,72,84,,,,,,
SID20145133,Sem_2,68,78,75,21,56,82,47,,,,,,
SID20145134,Sem_2,56,63,80,48,70,100,84,,,,,,
SID20145148,Sem_2,44,74,73,29,43,92,97,,,,,,
SID20145153,Sem_2,69,65,53,74,85,64,96,,,,,,
SID20145158,Sem_2,80,96,67,50,74,85,76,,,,,,
SID20145170,Sem_2,43,41,56,47,89,41,49,,,,,,
SID20145183,Sem_2,91,58,64,91,62,95,85,,,,,,
SID20145185,Sem_2,88,92,67,54,41,96,72,,,,,,
SID20145225,Sem_2,42,91,43,87,95,40,50,,,,,,
SID20145230,Sem_2,25,97,67,70,48,80,95,,,,,,
SID20145232,Sem_2,69,78,87,43,58,45,75,,,,,,
SID20145243,Sem_2,59,95,69,66,93,94,92,,,,,,
SID20145270,Sem_2,51,48,68,75,98,76,62,,,,,,
SID20145276,Sem_2,74,84,44,60,43,70,41,,,,,,
SID20145288,Sem_2,89,100,87,91,82,70,95,,,,,,
SID20145289,Sem_2,50,87,45,40,95,,70,,,,,,
SID20145318,Sem_2,79,66,90,92,60,84,99,,,,,,
SID20145348,Sem_2,59,67,92,62,83,60,50,,,,,,
SID20145379,Sem_2,75,77,80,,95,44,97,,,,,,
SID20145386,Sem_2,87,46,44,48,96,96,55,,,,,,
SID20145407,Sem_2,94,84,60,82,75,43,53,,,,,,
SID20145417,Sem_2,58,89,53,47,49,85,70,,,,,,
SID20145436,Sem_2,53,71,97,,,66,79,,,,,,
SID20145437,Sem_2,63,85,,63,89,50,,,,,,,
SID20145453,Sem_2,47,73,40,47,98,92,97,,,,,,
SID20145485,Sem_2,29,72,49,80,97,84,96,,,,,,
SID20145529,Sem_2,53,54,59,99,62,67,40,,,,,,
SID20145547,Sem_2,65,74,93,75,83,83,45,,,,,,
SID20145553,Sem_2,50,75,68,51,71,92,51,,,,,,
SID20145567,Sem_2,59,60,71,59,65,67,90,,,,,,
SID20145581,Sem_2,90,66,56,50,72,42,62,,,,,,
SID20145582,Sem_2,79,68,86,54,85,40,89,,,,,,
SID20145597,Sem_2,97,64,74,64,92,53,57,,,,,,
SID20145599,Sem_2,85,47,42,66,64,95,52,,,,,,
SID20145606,Sem_2,100,40,89,91,41,93,58,,,,,,
SID20145613,Sem_2,56,66,76,45,85,53,85,,,,,,
SID20145635,Sem_2,47,73,42,82,80,89,69,,,,,,
SID20145652,Sem_2,43,73,54,44,81,86,62,,,,,,
SID20145670,Sem_2,56,84,81,64,93,51,99,,,,,,
SID20145672,Sem_2,50,64,69,41,57,59,45,,,,,,
SID20145681,Sem_2,87,46,92,48,52,42,20,,,,,,
SID20145691,Sem_2,68,74,44,96,90,59,60,,,,,,
SID20145708,Sem_2,97,49,54,,79,83,74,,,,,,
SID20145711,Sem_2,53,65,85,92,89,83,86,,,,,,
SID20145713,Sem_2,56,43,60,52,,78,82,,,,,,
SID20145723,Sem_2,53,64,40,78,89,92,44,,,,,,
SID20145746,Sem_2,90,54,58,70,66,44,59,,,,,,
SID20145769,Sem_2,45,79,81,,61,40,57,,,,,,
SID20145772,Sem_2,78,67,89,57,100,80,62,,,,,,
SID20145773,Sem_2,44,89,71,63,79,92,57,,,,,,
SID20145780,Sem_2,49,60,92,59,46,66,81,,,,,,
SID20145798,Sem_2,45,95,67,61,93,61,48,,,,,,
SID20145831,Sem_2,68,44,51,100,53,57,64,,,,,,
SID20145835,Sem_2,60,45,29,79,63,88,54,,,,,,
SID20145847,Sem_2,82,78,83,81,58,91,97,,,,,,
SID20145851,Sem_2,90,71,41,88,41,89,43,,,,,,
SID20145852,Sem_2,94,,68,67,49,45,90,,,,,,
SID20145853,Sem_2,89,99,65,65,41,87,82,,,,,,
SID20145874,Sem_2,43,55,52,82,66,75,69,,,,,,
SID20145894,Sem_2,71,50,59,97,47,61,63,,,,,,
SID20145900,Sem_2,60,46,96,79,,47,96,,,,,,
SID20145903,Sem_2,57,81,62,47,40,47,67,,,,,,
SID20145917,Sem_2,81,40,63,63,98,68,43,,,,,,
SID20145919,Sem_2,44,85,89,45,86,94,91,,,,,,
SID20145922,Sem_2,68,100,78,88,84,42,69,,,,,,
SID20145927,Sem_2,79,62,86,47,89,81,66,,,,,,
SID20145930,Sem_2,53,72,97,75,67,48,77,,,,,,
SID20145949,Sem_2,99,89,59,79,69,52,98,,,,,,
SID20145982,Sem_2,44,93,48,57,69,49,83,,,,,,
SID20146032,Sem_2,25,100,45,49,64,59,40,,,,,,
SID20146037,Sem_2,84,74,46,93,83,45,89,,,,,,
SID20146046,Sem_2,94,51,73,44,56,67,70,,,,,,
SID20146071,Sem_2,100,85,99,60,76,88,78,,,,,,
SID20146083,Sem_2,76,55,53,79,23,66,88,,,,,,
SID20146091,Sem_2,89,74,90,69,87,41,99,,,,,,
SID20146094,Sem_2,81,94,40,57,63,91,94,,,,,,
SID20146197,Sem_2,95,73,78,83,47,52,85,,,,,,
SID20146207,Sem_2,40,75,93,58,86,71,82,,,,,,
SID20146232,Sem_2,62,62,71,90,68,76,87,,,,,,
SID20146245,Sem_2,61,84,91,89,59,94,58,,,,,,
SID20146265,Sem_2,94,83,91,95,40,97,75,,,,,,
SID20146300,Sem_2,71,43,60,49,78,69,65,,,,,,
SID20146319,Sem_2,52,54,67,45,51,84,76,,,,,,
SID20146340,Sem_2,78,100,83,85,63,84,52,,,,,,
SID20146342,Sem_2,76,75,48,99,59,48,75,,,,,,
SID20146358,Sem_2,69,81,52,90,96,84,45,,,,,,
SID20146359,Sem_2,68,40,,64,40,93,67,,,,,,
SID20146395,Sem_2,51,50,,53,57,57,71,,,,,,
SID20146413,Sem_2,89,56,88,93,49,75,82,,,,,,
SID20146424,Sem_2,64,79,60,70,42,90,79,,,,,,
SID20146425,Sem_2,65,91,69,91,57,70,74,,,,,,
SID20146427,Sem_2,93,46,43,41,69,59,43,,,,,,
SID20146458,Sem_2,81,85,44,92,99,60,72,,,,,,
SID20146465,Sem_2,91,52,86,51,65,61,49,,,,,,
SID20146477,Sem_2,79,99,93,81,72,68,99,,,,,,
SID20146478,Sem_2,87,40,92,97,96,55,94,,,,,,
SID20146492,Sem_2,99,89,67,44,95,51,71,,,,,,
SID20146496,Sem_2,50,93,52,44,62,46,70,,,,,,
SID20146500,Sem_2,78,46,63,60,40,84,74,,,,,,
SID20146509,Sem_2,40,97,82,59,68,50,54,,,,,,
SID20146518,Sem_2,63,65,91,80,41,70,86,,,,,,
SID20146524,Sem_2,50,41,79,76,63,59,64,,,,,,
SID20146534,Sem_2,54,84,54,98,48,71,65,,,,,,
SID20146538,Sem_2,97,51,72,53,65,81,92,,,,,,
SID20146539,Sem_2,78,65,56,68,45,44,73,,,,,,
SID20146577,Sem_2,59,47,48,77,66,72,82,,,,,,
SID20146579,Sem_2,83,95,40,41,60,61,98,,,,,,
SID20146581,Sem_2,76,85,85,57,65,43,71,,,,,,
SID20146644,Sem_2,88,55,76,59,,75,89,,,,,,
SID20146645,Sem_2,65,100,82,69,69,93,45,,,,,,
SID20146658,Sem_2,95,49,78,81,66,69,92,,,,,,
SID20146665,Sem_2,83,98,68,46,52,94,24,,,,,,
SID20146672,Sem_2,78,90,84,68,41,46,91,,,,,,
SID20146693,Sem_2,50,55,50,43,74,100,93,,,,,,
SID20146712,Sem_2,61,82,,59,47,73,52,,,,,,
SID20146743,Sem_2,41,73,44,98,94,93,87,,,,,,
SID20146748,Sem_2,70,52,90,42,68,61,66,,,,,,
SID20146783,Sem_2,97,99,91,64,67,82,94,,,,,,
SID20146790,Sem_2,91,59,95,69,68,52,51,,,,,,
SID20146800,Sem_2,52,96,79,56,50,63,87,,,,,,
SID20146817,Sem_2,59,85,96,64,58,66,45,,,,,,
SID20146826,Sem_2,100,88,51,73,79,53,85,,,,,,
SID20146835,Sem_2,50,81,63,73,96,92,99,,,,,,
SID20146860,Sem_2,43,73,93,96,69,50,61,,,,,,
SID20146875,Sem_2,86,58,96,67,74,91,61,,,,,,
SID20146891,Sem_2,69,48,48,44,85,73,77,,,,,,
SID20146895,Sem_2,45,81,79,66,40,62,80,,,,,,
SID20146935,Sem_2,71,95,77,80,63,60,63,,,,,,
SID20146939,Sem_2,68,47,72,78,71,87,90,,,,,,
SID20146944,Sem_2,53,47,80,78,26,45,49,,,,,,
SID20146962,Sem_2,79,99,54,40,56,71,83,,,,,,
SID20146971,Sem_2,86,51,97,70,92,45,56,,,,,,
SID20146985,Sem_2,95,56,71,76,83,68,57,,,,,,
SID20147007,Sem_2,,42,79,56,,53,55,,,,,,
SID20147055,Sem_2,,73,45,89,57,,87,,,,,,
SID20147058,Sem_2,43,77,69,86,65,67,94,,,,,,
SID20147063,Sem_2,72,94,59,49,49,78,44,,,,,,
SID20147101,Sem_2,69,46,77,42,84,92,52,,,,,,
SID20147103,Sem_2,76,96,55,19,90,79,53,,,,,,
SID20147129,Sem_2,73,68,83,50,76,45,62,,,,,,
SID20147160,Sem_2,64,86,100,71,42,97,44,,,,,,
SID20147161,Sem_2,90,78,79,49,63,81,64,,,,,,
SID20147162,Sem_2,49,96,47,60,72,77,79,,,,,,
SID20147171,Sem_2,59,91,58,44,70,94,70,,,,,,
SID20147176,Sem_2,61,93,49,83,51,58,76,,,,,,
SID20147200,Sem_2,98,46,42,60,41,87,100,,,,,,
SID20147221,Sem_2,44,94,63,53,98,89,90,,,,,,
SID20147222,Sem_2,100,95,64,58,80,66,69,,,,,,
SID20147247,Sem_2,75,42,77,87,85,45,53,,,,,,
SID20147259,Sem_2,88,48,94,62,61,75,77,,,,,,
SID20147265,Sem_2,42,73,49,47,50,90,87,,,,,,
SID20147273,Sem_2,54,89,99,92,63,65,70,,,,,,
SID20147277,Sem_2,68,56,84,60,91,57,47,,,,,,
SID20147292,Sem_2,98,42,80,76,98,87,66,,,,,,
SID20147327,Sem_2,65,41,68,80,97,74,54,,,,,,
SID20147339,Sem_2,90,81,41,41,75,99,46,,,,,,
SID20147406,Sem_2,92,89,55,,55,78,84,,,,,,
SID20147407,Sem_2,66,42,75,44,95,50,58,,,,,,
SID20147408,Sem_2,44,45,68,85,,45,74,,,,,,
SID20147417,Sem_2,69,76,51,54,41,58,73,,,,,,
SID20147463,Sem_2,54,87,87,64,92,44,69,,,,,,
SID20147483,Sem_2,42,100,69,80,48,42,61,,,,,,
SID20147487,Sem_2,92,42,56,97,51,42,47,,,,,,
SID20147491,Sem_2,97,58,51,57,46,75,54,,,,,,
SID20147499,Sem_2,78,87,84,85,54,42,41,,,,,,
SID20147520,Sem_2,49,59,92,55,78,44,45,,,,,,
SID20147521,Sem_2,77,90,,100,41,40,69,,,,,,
SID20147523,Sem_2,79,65,93,86,96,65,23,,,,,,
SID20147559,Sem_2,40,44,71,62,93,79,78,,,,,,
SID20147569,Sem_2,91,74,72,42,73,96,89,,,,,,
SID20147589,Sem_2,81,73,94,59,93,75,80,,,,,,
SID20147592,Sem_2,68,94,71,48,79,59,47,,,,,,
SID20147597,Sem_2,100,56,90,86,97,84,71,,,,,,
SID20147629,Sem_2,78,52,63,,58,63,64,,,,,,
SID20147631,Sem_2,51,54,66,98,59,68,60,,,,,,
SID20147638,Sem_2,80,,66,84,40,87,76,,,,,,
SID20147641,Sem_2,84,48,87,72,44,64,55,,,,,,
SID20147646,Sem_2,66,44,91,50,,75,64,,,,,,
SID20147670,Sem_2,77,73,80,49,81,43,72,,,,,,
SID20147718,Sem_2,64,46,52,48,88,84,44,,,,,,
SID20147719,Sem_2,56,76,73,69,95,72,67,,,,,,
SID20147720,Sem_2,72,67,86,49,88,53,50,,,,,,
SID20147727,Sem_2,89,57,82,82,43,97,,,,,,,
SID20147759,Sem_2,85,83,95,53,66,,69,,,,,,
SID20147762,Sem_2,76,77,60,40,74,54,87,,,,,,
SID20147769,Sem_2,98,90,64,56,77,52,93,,,,,,
SID20147770,Sem_2,57,74,71,45,84,99,54,,,,,,
SID20147787,Sem_2,64,97,86,57,70,83,61,,,,,,
SID20147791,Sem_2,96,91,45,52,83,89,55,,,,,,
SID20147792,Sem_2,73,92,59,78,50,100,55,,,,,,
SID20147803,Sem_2,46,81,67,41,90,46,46,,,,,,
SID20147806,Sem_2,65,85,64,87,63,68,95,,,,,,
SID20147809,Sem_2,100,99,100,51,100,67,97,,,,,,
SID20147838,Sem_2,86,,58,70,72,64,48,,,,,,
SID20147845,Sem_2,66,45,48,63,54,99,67,,,,,,
SID20147898,Sem_2,61,66,,49,44,65,67,,,,,,
SID20147911,Sem_2,53,82,93,98,42,90,50,,,,,,
SID20147914,Sem_2,72,64,91,87,92,60,79,,,,,,
SID20147924,Sem_2,78,87,72,49,85,,93,,,,,,
SID20147931,Sem_2,88,93,52,69,41,91,82,,,,,,
SID20147936,Sem_2,47,82,41,68,77,60,42,,,,,,
SID20147961,Sem_2,71,99,42,91,99,88,69,,,,,,
SID20147963,Sem_2,72,100,100,48,65,45,65,,,,,,
SID20147981,Sem_2,76,41,49,81,73,92,65,,,,,,
SID20148031,Sem_2,84,46,87,98,57,86,75,,,,,,
SID20148072,Sem_2,81,64,72,51,51,43,54,,,,,,
SID20148076,Sem_2,95,63,51,75,47,45,95,,,,,,
SID20148088,Sem_2,76,,87,84,48,94,47,,,,,,
SID20148149,Sem_2,49,79,60,89,59,40,45,,,,,,
SID20148150,Sem_2,47,72,81,52,63,56,92,,,,,,
SID20148159,Sem_2,47,72,99,81,45,82,46,,,,,,
SID20148166,Sem_2,85,51,96,87,91,74,57,,,,,,
SID20148169,Sem_2,58,65,65,55,77,59,48,,,,,,
SID20148176,Sem_2,94,82,97,52,56,51,61,,,,,,
SID20148178,Sem_2,95,61,62,64,53,98,75,,,,,,
SID20148193,Sem_2,53,26,83,88,79,40,93,,,,,,
SID20148196,Sem_2,73,47,81,44,87,57,83,,,,,,
SID20148226,Sem_2,81,43,68,76,87,64,74,,,,,,
SID20148274,Sem_2,91,99,53,70,95,69,64,,,,,,
SID20148281,Sem_2,44,88,68,51,70,41,43,,,,,,
SID20148293,Sem_2,96,68,87,100,,86,55,,,,,,
SID20148300,Sem_2,92,53,93,84,69,68,49,,,,,,
SID20148305,Sem_2,97,54,57,80,73,67,55,,,,,,
SID20148321,Sem_2,100,100,19,51,45,57,45,,,,,,
SID20148324,Sem_2,76,45,67,80,71,43,63,,,,,,
SID20148325,Sem_2,79,61,76,47,49,85,60,,,,,,
SID20148334,Sem_2,98,45,,40,21,75,71,,,,,,
SID20148337,Sem_2,92,42,58,70,52,42,72,,,,,,
SID20148348,Sem_2,68,93,91,44,83,71,64,,,,,,
SID20148351,Sem_2,92,86,77,42,91,96,67,,,,,,
SID20148356,Sem_2,81,44,47,55,50,58,49,,,,,,
SID20148359,Sem_2,54,76,41,83,52,54,64,,,,,,
SID20148362,Sem_2,77,61,65,73,89,76,100,,,,,,
SID20148365,Sem_2,55,63,50,80,74,98,67,,,,,,
SID20148396,Sem_2,66,75,41,89,58,63,93,,,,,,
SID20148424,Sem_2,60,52,86,45,47,71,93,,,,,,
SID20148458,Sem_2,91,48,53,68,99,57,63,,,,,,
SID20148478,Sem_2,52,80,69,71,58,83,71,,,,,,
SID20148481,Sem_2,96,90,54,60,41,41,94,,,,,,
SID20148500,Sem_2,87,70,41,86,60,44,96,,,,,,
SID20148516,Sem_2,91,49,100,44,66,,54,,,,,,
SID20148518,Sem_2,92,69,85,54,62,41,52,,,,,,
SID20148520,Sem_2,92,87,56,99,73,91,61,,,,,,
SID20148523,Sem_2,96,97,82,87,64,94,40,,,,,,
SID20148525,Sem_2,61,73,89,90,46,62,93,,,,,,
SID20148534,Sem_2,87,59,60,69,48,,40,,,,,,
SID20148547,Sem_2,87,76,87,79,63,86,65,,,,,,
SID20148548,Sem_2,79,90,84,54,43,62,82,,,,,,
SID20148562,Sem_2,62,52,78,90,63,82,55,,,,,,
SID20148575,Sem_2,99,90,53,97,78,42,71,,,,,,
SID20148578,Sem_2,69,49,62,48,90,98,92,,,,,,
SID20148583,Sem_2,52,69,42,75,50,93,83,,,,,,
SID20148587,Sem_2,74,60,51,81,49,95,77,,,,,,
SID20148611,Sem_2,59,86,53,93,50,77,100,,,,,,
SID20148623,Sem_2,64,85,94,58,50,97,49,,,,,,
SID20148646,Sem_2,52,96,82,61,84,55,62,,,,,,
SID20148648,Sem_2,43,65,96,57,45,48,75,,,,,,
SID20148655,Sem_2,90,45,76,55,77,59,52,,,,,,
SID20148671,Sem_2,69,,67,71,40,92,95,,,,,,
SID20148684,Sem_2,88,69,60,49,82,75,69,,,,,,
SID20148721,Sem_2,98,83,50,80,43,58,45,,,,,,
SID20148725,Sem_2,100,55,92,63,91,89,100,,,,,,
SID20148761,Sem_2,77,79,99,47,64,53,89,,,,,,
SID20148765,Sem_2,63,98,81,52,57,65,43,,,,,,
SID20148774,Sem_2,77,66,94,69,56,,99,,,,,,
SID20148804,Sem_2,64,87,83,91,63,66,83,,,,,,
SID20148841,Sem_2,58,49,68,41,73,80,59,,,,,,
SID20148893,Sem_2,67,47,63,66,50,73,46,,,,,,
SID20148913,Sem_2,74,86,69,69,55,94,50,,,,,,
SID20148917,Sem_2,97,60,58,43,68,52,46,,,,,,
SID20148957,Sem_2,52,91,49,88,96,53,,,,,,,
SID20148959,Sem_2,61,73,85,77,65,91,71,,,,,,
SID20148980,Sem_2,75,79,88,70,95,49,59,,,,,,
SID20148985,Sem_2,51,68,70,95,49,40,44,,,,,,
SID20148994,Sem_2,99,64,94,78,77,73,55,,,,,,
SID20149001,Sem_2,,51,67,69,88,53,99,,,,,,
SID20149017,Sem_2,52,91,56,75,82,96,43,,,,,,
SID20149029,Sem_2,65,44,83,62,76,77,55,,,,,,
SID20149047,Sem_2,94,57,88,99,93,54,72,,,,,,
SID20149056,Sem_2,42,47,63,85,,47,63,,,,,,
SID20149060,Sem_2,64,53,82,82,,54,54,,,,,,
SID20149062,Sem_2,,58,48,90,52,88,98,,,,,,
SID20149070,Sem_2,45,54,88,96,63,82,48,,,,,,
SID20149078,Sem_2,99,97,48,43,94,51,100,,,,,,
SID20149093,Sem_2,94,53,69,61,70,77,86,,,,,,
SID20149123,Sem_2,85,92,50,58,84,78,50,,,,,,
SID20149131,Sem_2,42,97,68,49,52,89,72,,,,,,
SID20149136,Sem_2,91,73,53,56,58,88,96,,,,,,
SID20149144,Sem_2,91,82,52,66,47,81,95,,,,,,
SID20149152,Sem_2,73,89,86,61,71,91,62,,,,,,
SID20149201,Sem_2,93,46,45,91,89,82,87,,,,,,
SID20149241,Sem_2,86,81,66,50,62,54,64,,,,,,
SID20149252,Sem_2,61,43,42,93,76,41,73,,,,,,
SID20149256,Sem_2,62,91,98,94,95,85,83,,,,,,
SID20149261,Sem_2,77,57,77,53,57,62,90,,,,,,
SID20149269,Sem_2,78,56,86,40,40,87,52,,,,,,
SID20149271,Sem_2,41,75,96,91,48,87,42,,,,,,
SID20149273,Sem_2,47,74,46,84,88,62,85,,,,,,
SID20149293,Sem_2,64,92,85,88,55,93,60,,,,,,
SID20149312,Sem_2,74,83,89,48,76,50,19,,,,,,
SID20149333,Sem_2,98,66,87,87,,98,65,,,,,,
SID20149358,Sem_2,81,84,57,97,70,52,52,,,,,,
SID20149378,Sem_2,95,69,51,92,49,69,40,,,,,,
SID20149387,Sem_2,75,53,68,77,94,55,70,,,,,,
SID20149390,Sem_2,42,100,73,92,85,61,59,,,,,,
SID20149391,Sem_2,79,81,78,66,82,59,99,,,,,,
SID20149395,Sem_2,41,61,55,86,90,88,61,,,,,,
SID20149419,Sem_2,57,84,74,80,51,61,95,,,,,,
SID20149429,Sem_2,87,45,98,86,94,47,80,,,,,,
SID20149442,Sem_2,74,91,98,23,71,42,78,,,,,,
SID20149456,Sem_2,49,89,42,82,83,98,95,,,,,,
SID20149465,Sem_2,59,91,60,49,88,80,91,,,,,,
SID20149468,Sem_2,65,97,43,43,84,71,66,,,,,,
SID20149469,Sem_2,81,67,61,76,88,71,88,,,,,,
SID20149473,Sem_2,42,69,46,71,55,83,40,,,,,,
SID20149500,Sem_2,57,73,75,63,45,70,60,,,,,,
SID20149518,Sem_2,60,59,73,42,42,92,48,,,,,,
SID20149542,Sem_2,40,53,81,95,97,52,100,,,,,,
SID20149584,Sem_2,41,90,98,73,93,53,42,,,,,,
SID20149602,Sem_2,65,63,70,82,54,43,47,,,,,,
SID20149616,Sem_2,65,42,94,47,99,44,,,,,,,
SID20149625,Sem_2,40,63,77,94,57,53,93,,,,,,
SID20149641,Sem_2,89,75,,69,44,69,69,,,,,,
SID20149680,Sem_2,83,89,93,90,98,68,95,,,,,,
SID20149692,Sem_2,58,88,89,91,84,81,96,,,,,,
SID20149715,Sem_2,79,68,47,70,55,65,86,,,,,,
SID20149730,Sem_2,100,55,,100,71,,92,,,,,,
SID20149733,Sem_2,42,61,99,86,97,67,70,,,,,,
SID20149744,Sem_2,96,58,63,68,55,88,74,,,,,,
SID20149753,Sem_2,90,42,57,78,48,88,81,,,,,,
SID20149758,Sem_2,61,86,67,98,90,98,59,,,,,,
SID20149769,Sem_2,92,80,82,65,93,65,73,,,,,,
SID20149772,Sem_2,63,43,92,76,76,59,57,,,,,,
SID20149831,Sem_2,81,78,92,60,48,74,63,,,,,,
SID20149853,Sem_2,95,67,40,49,63,87,72,,,,,,
SID20149854,Sem_2,75,51,68,96,99,98,72,,,,,,
SID20149859,Sem_2,71,51,57,82,55,72,69,,,,,,
SID20149919,Sem_2,68,44,,91,74,96,58,,,,,,
SID20149935,Sem_2,100,99,65,64,84,41,40,,,,,,
SID20149986,Sem_2,53,49,41,49,70,63,86,,,,,,
SID20149991,Sem_2,98,47,56,46,73,88,85,,,,,,
SID20151111,Sem_2,63,97,70,59,91,55,96,,,,,,
SID20151122,Sem_2,44,90,94,60,69,77,79,,,,,,
SID20151128,Sem_2,49,42,46,56,45,40,40,,,,,,
SID20151132,Sem_2,95,67,67,49,93,47,61,,,,,,
SID20151142,Sem_2,54,73,42,90,44,98,93,,,,,,
SID20151149,Sem_2,53,49,64,95,42,53,44,,,,,,
SID20151170,Sem_2,90,45,55,67,53,91,76,,,,,,
SID20151172,Sem_2,94,43,85,48,78,93,41,,,,,,
SID20151175,Sem_2,100,96,54,44,44,52,87,,,,,,
SID20151177,Sem_2,66,77,81,,47,54,97,,,,,,
SID20151183,Sem_2,69,,77,79,,43,49,,,,,,
SID20151227,Sem_2,57,69,75,52,100,45,95,,,,,,
SID20151235,Sem_2,43,66,57,58,58,47,99,,,,,,
SID20151242,Sem_2,90,42,65,94,96,84,80,,,,,,
SID20151243,Sem_2,26,74,77,51,68,46,65,,,,,,
SID20151268,Sem_2,73,55,68,43,95,51,81,,,,,,
SID20151274,Sem_2,68,65,44,68,54,60,94,,,,,,
SID20151284,Sem_2,82,85,85,93,44,74,54,,,,,,
SID20151289,Sem_2,48,95,58,46,59,88,47,,,,,,
SID20151294,Sem_2,63,53,82,56,61,67,89,,,,,,
SID20151302,Sem_2,90,51,84,29,94,41,66,,,,,,
SID20151325,Sem_2,54,43,57,57,99,85,57,,,,,,
SID20151346,Sem_2,48,91,85,61,96,90,59,,,,,,
SID20151380,Sem_2,90,43,65,75,87,68,88,,,,,,
SID20151386,Sem_2,90,71,82,47,56,61,59,,,,,,
SID20151398,Sem_2,47,80,71,64,97,61,61,,,,,,
SID20151401,Sem_2,95,79,71,89,62,48,59,,,,,,
SID20151403,Sem_2,93,79,47,47,69,96,44,,,,,,
SID20151422,Sem_2,81,72,47,73,62,97,70,,,,,,
SID20151424,Sem_2,52,51,98,77,41,69,74,,,,,,
SID20151485,Sem_2,69,51,86,42,72,46,67,,,,,,
SID20151492,Sem_2,61,96,47,73,86,67,66,,,,,,
SID20151515,Sem_2,90,79,44,99,60,43,71,,,,,,
SID20151518,Sem_2,63,85,89,67,44,43,66,,,,,,
SID20151538,Sem_2,100,78,48,99,76,92,57,,,,,,
SID20151557,Sem_2,44,56,87,80,77,95,41,,,,,,
SID20151565,Sem_2,68,94,98,97,92,77,50,,,,,,
SID20151584,Sem_2,81,78,74,52,53,63,76,,,,,,
SID20151594,Sem_2,74,98,71,46,87,59,93,,,,,,
SID20151616,Sem_2,76,95,66,53,66,,97,,,,,,
